skill_match,distance_km,rating,experience_years,hourly_rate,is_available,is_verified,completed_jobs,acceptance_rate,completion_rate,customer_previous_jobs,label
0.2912291401980419,8.607762157173822,3.150528419839384,13.767934098538166,438.3992249278452,1,0,122,0.3282909564074539,0.4994248999787004,0,0
0.6118528947223795,6.735888985095071,2.9426082363209933,5.44769158526579,558.7170418902999,0,0,206,0.8400391334627393,0.7805004170860352,0,0
0.13949386065204183,4.466883969317564,2.5713000620966207,16.641241935083016,547.7702926087538,1,0,470,0.46615254506496867,0.35446994430679435,9,0
0.29214464853521815,9.540577121062551,4.773260366015124,1.6744826621781983,557.0920587285523,0,0,384,0.4295055182346806,0.5867012903781328,1,0
0.3663618432936917,7.248602965643153,2.5205578284722288,15.46277345770555,1042.149842356542,1,1,296,0.8114496307433883,0.6406683754263196,8,1
0.45606998421703593,9.31561898805299,4.340205360842713,1.9987381313723906,843.1310993265827,0,0,101,0.9473115504665157,0.835942970429381,3,0
0.7851759613930136,5.370362138067224,2.8803697172987914,17.62378473788618,639.5938493213021,1,0,273,0.9319690256086055,0.9243805657859843,6,1
0.19967378215835974,2.7372618929727683,4.780574054999001,6.084090362700074,308.72567622020324,0,0,128,0.3099539406857429,0.5360982650771193,2,0
0.5142344384136116,0.7177015263742754,4.731989848974715,13.087867296611496,130.99482811900427,1,1,166,0.6025265227754397,0.6694172229593309,0,1
0.5924145688620425,7.315631544541736,4.134752865923144,9.750045572405597,406.36854862276965,0,0,201,0.27429622698253875,0.7532137556572669,0,1
0.046450412719997725,1.3887693804542345,4.180585374501513,7.326062905246779,250.45996555615378,0,0,414,0.9687807671251198,0.5300810602627702,8,0
0.6075448519014384,3.1671962570652785,2.513347854924221,12.908836663669929,1199.6230431931351,0,1,101,0.3721823087014715,0.989876749221831,3,1
0.17052412368729153,5.418214897262195,4.962178915284005,18.95045961102476,257.49714093943953,1,0,70,0.3579436598126198,0.9130420656990172,2,0
0.06505159298527952,5.731282560241528,4.694581508939536,0.8253949474924371,1113.9195322295707,1,1,421,0.9111085384051836,0.5074819802066316,4,0
0.9488855372533332,6.085715330473934,4.73776556432523,18.377057117662087,639.9221656865157,0,1,7,0.9742804440975721,0.6555623616993338,0,1
0.9656320330745594,1.8293022374270662,4.14811134262718,12.181633100420271,202.72974564128634,1,1,161,0.7581058074362053,0.46158842927307103,2,1
0.8083973481164611,3.921426567252158,3.3619673216363415,16.146286015381047,1237.82206920422,0,1,72,0.2968040269593799,0.6601527432323343,3,1
0.3046137691733707,6.248503425746274,4.734121622726202,7.6774990686855515,911.4827983312587,0,1,344,0.5886844884325391,0.7783326413762994,5,0
0.09767211400638387,9.704224873411091,3.228792320377981,9.436859496752275,430.06611800900225,1,0,26,0.853284075249283,0.35986476495509145,8,0
0.6842330265121569,7.33078514945695,3.906778858355507,17.37701503602328,1352.5536440657352,1,0,168,0.6579817469665962,0.9090820433650901,2,1
0.4401524937396013,9.241516819520786,2.749327430859706,8.296959396196462,163.36163941877203,1,1,262,0.30607588378266776,0.7156221079126084,3,0
0.12203823484477883,7.669678171478936,4.804889075331875,10.6931913349817,382.54745147686805,1,0,287,0.3375101996025823,0.9927220290039012,4,0
0.4951769101112702,5.998826295145525,2.8519261444280333,0.4038984616866581,1152.8656989282053,1,0,72,0.8913133406678442,0.31791405507465226,7,1
0.034388521115218396,2.081829017536177,3.062242014326018,3.1719601167608458,1093.1291024338448,1,1,208,0.6216233309499868,0.8820488457687625,8,0
0.9093204020787821,6.733519388546629,3.8953353953205374,12.833730159495996,504.98037121426927,0,1,98,0.76466941901337,0.8543741337781832,2,1
0.2587799816000169,6.30911974640709,4.410232500532453,14.339538021277543,186.83482549389635,0,0,367,0.49845002098645186,0.3929967584280226,2,0
0.662522284353982,6.104197870481212,4.048378264840747,11.652018735689989,1301.3093011149213,0,0,399,0.6259884663350732,0.5347139445583846,6,0
0.31171107608941095,4.99990150628476,3.0803347820003903,2.8662007255122135,539.1766932978636,1,1,385,0.9816825123101534,0.9193573421309209,8,1
0.5200680211778108,5.380834719094901,2.502357606318726,8.908108571556696,373.99878089957133,0,0,426,0.46376242957451047,0.662918006550578,0,0
0.5467102793432796,3.4775367657574203,4.392876450768598,7.101895327263796,822.4865513053679,1,1,30,0.7398308220066196,0.5808970412270673,0,1
0.18485445552552704,5.289264387894572,4.9630183147777345,9.913226880701767,1374.3180789954263,1,1,335,0.3380044457561838,0.9338475025755892,1,1
0.9695846277645586,2.136047875649087,4.524782800765227,17.406580691081885,160.9652089807255,1,1,430,0.29739190820826666,0.365341167133943,5,1
0.7751328233611146,8.090709094131693,3.6505165453915382,15.517228773173038,1172.1257232432429,0,0,32,0.8269120890072239,0.6311859480315795,2,1
0.9394989415641891,2.0206141560473365,4.759418153497767,1.679790027783179,901.4625191141924,0,1,212,0.8752865679897326,0.7566618685827465,7,1
0.8948273504276488,1.032669640916771,3.524619182795875,17.806183955491285,695.6287631725437,1,1,144,0.7346493562795324,0.7259790073105088,4,1
0.5978999788110851,4.475211058300142,3.8123352106086688,9.435343022996472,1141.712621747084,0,1,98,0.3265566700355801,0.48499351808622404,2,1
0.9218742350231168,6.651412907159407,3.692824418489208,14.877242897719968,1452.1541942182853,1,1,309,0.3924703725140309,0.6943190331740354,7,1
0.0884925020519195,4.489624884348705,3.6190596816638125,2.8007846252870428,420.88869562776745,1,1,309,0.9289405664760892,0.7959932350001871,7,0
0.1959828624191452,2.9121904931228246,4.437976923234764,13.414390514140962,301.10631110096745,0,0,434,0.43096323903980505,0.7094197851286888,1,0
0.045227288910538066,5.6700776021263195,3.8169222681737303,4.726520352189159,1378.034443311776,1,0,179,0.8550884129576941,0.7791235581841256,4,0
0.32533033076326434,3.60062288703956,3.2917928050630403,8.767617942818632,1036.5343084402252,1,0,134,0.4287498311283213,0.4792551175721533,2,0
0.388677289689482,9.342103363241003,3.1453954191461957,0.3372574016420882,713.1804301867523,1,1,437,0.9515700554587476,0.8829942651902478,6,1
0.2713490317738959,9.241922368115006,2.5943682924185834,3.0322127586095204,902.5633983699963,1,0,476,0.9315623302696026,0.6147826758894788,1,0
0.8287375091519293,5.123243835726536,3.9579879047076147,1.8416098624723953,1143.8594672467416,0,1,394,0.23461053890303038,0.9910566908731981,8,1
0.3567533266935893,3.413263141378934,3.0749035385025856,4.7948834587651685,1182.244658188004,0,0,189,0.8163311894939269,0.3162997244668563,1,0
0.28093450968738076,7.423897656775064,2.8703348050409576,2.0003618004864454,1387.8518531465504,1,0,29,0.3355694081875257,0.5662207598733503,1,0
0.5426960831582485,0.5597868461340532,4.134574909569194,13.838200532391237,697.5799044538717,1,1,81,0.3722173007251052,0.4263325366135776,5,1
0.14092422497476265,4.8527362592277825,4.203023144553872,0.5807980441843874,510.775274027153,1,0,56,0.5678761698651806,0.6889266688958373,2,0
0.8021969807540397,3.495969263849269,4.380387230644165,12.354810012499959,995.5299735057787,0,0,173,0.6610545197995601,0.47024356606152884,2,1
0.07455064367977082,9.221251674005035,3.758942240846479,2.814156616511485,682.0190589913425,0,0,207,0.4606397751763936,0.8162345625972371,9,0
0.9868869366005173,0.3176296672722889,4.735136513009716,18.903229143557937,932.437835528569,0,1,325,0.6603066924433674,0.9173061036362631,1,1
0.7722447692966574,5.617585782039821,4.84085688349557,18.661881462197087,687.9801178383302,0,0,321,0.3365266970729093,0.4476190475074776,4,1
0.1987156815341724,7.458503094452936,4.5184273494812235,4.510062050419252,314.1941013494443,0,1,182,0.21787012350482968,0.41247433281125884,4,0
0.005522117123602399,4.953176277735604,4.088983705020468,12.28842596446059,757.1974523225418,1,1,234,0.6569795106894105,0.9127500300099349,6,1
0.8154614284548342,1.0369496955946724,3.2593023839779716,0.5601063894491687,1067.284950717446,0,1,106,0.613932207969855,0.5528903405619539,7,1
0.7068573438476171,9.730121622273442,4.9573623040505534,18.63577086102348,1218.9973307347097,0,0,185,0.75172317126074,0.604208544471321,7,1
0.7290071680409873,5.27650222748576,3.185340417979846,10.459746163834193,790.6567875151655,1,0,265,0.7198576495742597,0.45467865171047495,2,1
0.7712703466859457,6.219025194326312,3.0066423049760775,0.8644630283555799,331.3330462945613,0,1,131,0.9179891041871644,0.5977204076358029,5,1
0.07404465173409036,2.518775870533572,3.6053852844664567,6.849999860162748,680.5627935092042,1,1,496,0.5675748961292367,0.4619100511545978,4,1
0.3584657285442726,4.938281234046678,2.6421014267809713,1.536989237224684,1200.8115003783776,1,0,329,0.20669557975435363,0.7661492084439266,3,0
0.11586905952512971,4.405665021191555,4.946236161679477,7.8588887874671975,678.002978863902,0,0,328,0.7045221452774832,0.649213488736061,9,0
0.8631034258755935,0.9339792516194407,3.971083891041062,13.398526843226461,1075.1431110459112,0,0,317,0.7401059436825748,0.8516423121740362,5,1
0.6232981268275579,1.240371464765179,3.8923802291604384,9.397798160828792,810.0991543493257,0,0,364,0.6171959915167757,0.5189096812471061,3,1
0.3308980248526492,8.40723069226399,4.1394906997493,7.67444349438909,437.7123751531554,0,1,170,0.7514438961929726,0.6539165108213264,7,0
0.06355835028602363,2.5502355316245846,3.7425591194430163,2.383140910809296,1214.610711232304,1,0,297,0.4588670505889222,0.48166632608399407,8,0
0.3109823217156622,2.1105910606865796,2.580158792736354,4.898780913873127,217.89883569896185,1,1,23,0.31904664255286336,0.9541317511726419,0,1
0.32518332202674705,5.148132222251365,4.030778222100992,2.0028657547670226,834.8463958572108,0,1,260,0.7316429311651254,0.6653549674537722,0,0
0.7296061783380641,7.733721887352628,4.290434692391076,16.149974633133215,392.4474479407669,1,0,354,0.39614914337242296,0.42142374742256017,3,1
0.6375574713552131,0.8070758820740818,3.5418726515601326,2.704796559694451,193.89187995792594,1,0,195,0.5650527274273639,0.49093596144702034,5,1
0.8872127425763265,5.852717612454907,4.393238930177983,11.90746733097787,804.1075119165484,1,0,98,0.5932981844893189,0.3580313748868421,7,1
0.4722149251619493,1.368262339837619,3.0675032483460516,6.854808271776918,799.3870183088931,0,0,489,0.5817596403747107,0.31947119691841336,0,0
0.1195942459383017,0.5573182980910609,3.05319147766546,4.51956769310367,1089.6612623460092,1,0,375,0.6787593149439647,0.6681452782494697,2,0
0.713244787222995,0.7168907311897306,2.9035424692189347,12.789368789842076,1142.6509702726669,1,0,332,0.2235629671406871,0.5359860457679236,3,1
0.7607850486168974,8.374808260442725,3.4299868994729046,9.140046187538813,1118.9080841700556,1,0,100,0.9917459959440704,0.9746414186822145,9,1
0.5612771975694962,1.3561303395550033,4.617530088472709,8.002909345691183,673.3822260834571,0,1,351,0.7730483791508571,0.4199319774530389,1,1
0.770967179954561,0.6424833712404612,4.56978015537266,11.85704009784443,984.3657021171875,1,1,428,0.5403102254390102,0.8557388569158617,8,1
0.49379559636439074,4.491418894000541,3.4570605199087594,9.825352569800014,907.7233397015444,1,0,442,0.35306402423219546,0.5211800095350319,2,1
0.5227328293819941,8.471136025031843,3.9727968399505915,6.0696841710312155,690.1864585636874,1,1,119,0.26414185795468503,0.45647617024109366,3,0
0.42754101835854963,2.7716020895951594,4.302040791187289,11.181225755305032,936.0977718603905,1,1,320,0.7377523365008976,0.9787457733009151,3,1
0.02541912674409519,4.332783651753981,3.1030169365700573,13.389971531013892,1426.1470273887676,1,0,446,0.4535644919668467,0.861803619122036,0,0
0.10789142699330445,0.591240819124762,2.9203527147368677,0.5338631717370856,370.0512411539283,1,1,376,0.38358276659989443,0.7414346240117321,4,0
0.03142918568673425,4.600969438521784,4.930239983030777,9.317434578153508,1368.0809340997369,1,0,202,0.5039635096898667,0.7879847260566264,4,0
0.6364104112637804,5.86060819024391,4.043893283024046,1.1536656916708754,174.8377195764777,0,0,89,0.6743384702461681,0.9939670323954128,1,0
0.3143559810763267,5.79488912677102,4.95353930458416,3.7281082813622213,531.7448980623249,0,1,194,0.737364173347201,0.7152451861774207,0,1
0.5085706911647028,3.457781583308779,3.3443899678305726,11.210174681559462,503.4033480561395,0,0,176,0.7161360554836242,0.37133031556487206,4,1
0.907566473926093,3.2922251704987286,4.257579249935329,17.323778305311613,976.911151033268,0,0,114,0.8906124667935789,0.34540628869096696,4,1
0.24929222914887494,1.2449114655786593,3.056509091353094,17.656113583769695,283.71493248820644,0,0,332,0.37500594485609223,0.7666247442317113,6,1
0.41038292303562973,3.7946235423334307,3.1530004281847823,1.3988802027726255,1335.2866565756553,0,1,31,0.7093969305577084,0.7603208007476037,9,0
0.7555511385430487,1.1750477549550538,3.77975530317406,8.382101725734133,1259.9719718510578,1,1,367,0.2808915009488753,0.823721655084662,9,1
0.22879816549162246,7.712640258178107,3.2990453137701783,11.660129660091025,1012.8921475593888,0,0,433,0.6383477519193423,0.3761451111628296,1,0
0.07697990982879299,9.669488117932222,2.919053909601461,2.941398091006868,741.7793645090768,0,0,214,0.667166721991737,0.9614315923286201,7,0
0.289751452913768,9.706729675333728,3.157201754973315,15.308644334895433,1406.1384589989098,0,1,441,0.37298983914733896,0.6858108897374513,4,0
0.16122128725400442,8.677696773878859,2.5893709861646617,14.884705168744777,1263.0451766087783,0,1,307,0.5133545039929894,0.7546888647148507,4,0
0.9296976523425731,6.087763063528268,4.2610590536937165,18.066820274135893,799.0412073137428,1,0,278,0.8617543116670421,0.32439666836469117,8,1
0.808120379564417,7.068483832990024,3.730291642714654,0.16972024166886035,1082.6226962360356,1,1,242,0.31872724300237076,0.9726819501609016,1,1
0.6334037565104235,2.9950168662680583,2.735607666011314,4.333684879780053,893.7019330515584,1,0,285,0.5476049580926722,0.693814294120764,9,1
0.8714605901877177,6.381550117691683,2.929234982821228,16.543734284906435,923.1191337435704,1,1,69,0.9461864569691616,0.69435417909624,1,1
0.8036720768991145,4.665365584510799,2.75633634528161,13.411601016538707,563.3664972124598,0,1,70,0.6032871421596808,0.9604887213612658,4,1
0.18657005888603584,4.923769929813939,4.031482020689691,17.887797073969814,746.9184464748555,1,1,110,0.7801069694666296,0.9505451247285672,0,1
0.8925589984899778,7.626210291676548,2.7355259090312343,1.1435930906053304,209.3700031056419,0,1,157,0.8614928316444408,0.45420901427206917,4,1
0.5393422419156507,2.9627998848530663,4.38570583258804,11.939279314328857,600.2881683304295,1,0,36,0.363019499876394,0.9517691753341504,4,1
0.8074401551640625,3.3167881946062954,2.551277298300978,11.380931497873483,1074.1599215070128,0,0,303,0.3745737884263459,0.815634902566043,7,0
0.8960912999234932,9.261489553060638,3.12343946998973,0.7134883272106474,1434.5024427086607,0,1,415,0.8068731648787069,0.3132305091319922,5,0
0.3180034749718639,0.7509980895395281,4.726666689729768,10.27044153824967,1448.2897578682284,1,0,325,0.8026453905411208,0.4678902041168368,5,1
0.11005192452767676,4.9592161244507365,4.296328295305615,12.190406226198485,878.0120167748483,1,0,34,0.24814665651169526,0.5890861018300124,4,0
0.22793516254194168,9.145447843997045,2.6824208323142193,3.8258634840421446,949.2711525334149,1,1,479,0.45799859255597153,0.7079757188540283,4,0
0.4271077886262563,6.1815574766179395,4.552815261212949,5.466591662493259,360.0096597013545,1,1,459,0.5188259935267504,0.7909308113420822,7,1
0.8180147659224931,5.554789327278895,3.732587803850512,12.80694692595474,1073.431351330943,1,0,323,0.863232322776923,0.4471472757698295,0,1
0.8607305832563434,2.6474929564476812,4.616957567922073,9.366018951999166,198.92230974414073,1,1,415,0.5374898043437899,0.8856903599915822,8,1
0.006952130531190703,3.5640997928315934,4.001849436125983,17.160273151366535,498.55996011922235,1,0,58,0.9407431123225951,0.8920007267224082,5,0
0.5107473025775657,8.55007447488599,4.204582580082147,6.847635320183767,1035.708686199619,0,1,373,0.997286221712512,0.744499173482404,8,1
0.417411003148779,5.68033769133089,4.983753900989271,5.333193167764023,534.434184160885,1,0,418,0.8245809325554798,0.9447657373609888,1,1
0.22210781047073025,5.244473498816443,3.0808388648100453,19.697318806896856,169.78562376023604,0,1,367,0.7331093516538061,0.8690876988280314,2,0
0.1198653673336828,1.1758811926922836,4.05986393690347,18.22271540260167,1264.6185730913494,0,1,399,0.5135177327896983,0.4551365615054786,0,0
0.33761517140362796,0.3570759332602066,3.650803475143496,0.5798548999795972,534.4620099883882,1,0,374,0.25363155684162675,0.8590738064172523,4,1
0.9429097039125192,9.64411484913308,2.5986298823067284,15.414572306131317,188.3473148021498,0,1,370,0.6585110051169045,0.9672414551271735,1,1
0.32320293202075523,3.8944644394110486,2.5361766037571627,2.206695476504059,204.70343030401125,1,0,206,0.4893639244351928,0.39632451291290166,0,0
0.5187906217433661,6.111488008575143,2.7980714445446466,0.549703896587419,452.46231830425506,0,0,360,0.48071846066587487,0.9850885193537202,8,0
0.7030189588951778,0.981207717235393,4.12272935134637,5.473910319326977,349.22232611013675,1,1,435,0.7501674021675486,0.31749495773906317,8,1
0.363629602379294,6.894520000085857,3.9179077197834804,5.386917581222086,1184.0201648922111,1,1,65,0.5709114868773086,0.6655170713416405,5,1
0.9717820827209607,9.339153745318416,3.8835739029093186,16.386375246939295,550.3576653338482,1,1,261,0.80167507581716,0.8417251972849389,7,1
0.9624472949421112,5.841519479374713,2.57964190632065,14.213344918856702,1226.5740990557656,1,1,269,0.5185385781483034,0.8533066717823781,8,1
0.25178229582536416,1.4359301592790237,3.6732574909000175,19.632188546640286,343.3843969524139,1,0,232,0.3206907083892501,0.8142707984023876,4,1
0.49724850589238545,5.9008709692400725,4.811557044606321,14.230258006236369,790.0308513617173,0,0,156,0.5690780209521973,0.6705459609272133,1,0
0.30087830981676966,7.710202688425594,3.4939796732766166,8.365111065120958,1063.2519869743803,1,1,105,0.9608100114602907,0.7556750254492768,3,1
0.2848404943774676,4.182882058425383,4.062306174471141,13.978553218904338,1012.7871954121969,1,0,153,0.8412197032932467,0.7899525299571796,2,1
0.036886947354532795,8.822409929826385,4.449546689057859,19.989181343728042,941.5811739023762,0,1,17,0.3645994040586934,0.646177456949727,9,0
0.6095643339798968,6.557092942902172,4.459813197854719,14.202837651250562,1394.7502427036377,1,0,494,0.5130404013159542,0.7169794825942463,6,1
0.5026790232288615,9.012639399234185,3.798200205988178,15.233627119606366,419.93520678944213,0,1,259,0.9422336761764303,0.8924576374203013,9,1
0.05147875124998935,6.310352050223905,4.644879863505841,18.767300303805186,791.2068862469475,1,1,484,0.2989592469812532,0.5190153148020791,9,1
0.27864646423661144,1.4866221256472776,3.478445233409367,2.273025226233667,1337.5895701013721,0,0,312,0.4031601934919488,0.6662444288780426,9,0
0.9082658859666537,3.2349787688308536,4.721733036961996,14.095685868954536,209.05127183321986,1,1,118,0.4097781166975171,0.3059358047178555,7,1
0.23956189066697242,2.177590492874078,3.1005679159888633,17.01611915934898,178.24357555430535,1,0,308,0.6567463005295868,0.7812054798437551,4,0
0.1448948720912231,9.106499677625251,3.2005410174764277,19.08757200441786,426.623202581608,0,1,101,0.5285866557690582,0.4367698252303892,1,0
0.489452760277563,7.651920659417331,2.632801560497503,4.219385794233988,986.2297073532259,0,0,24,0.2638965391970399,0.6367008775996381,8,0
0.9856504541106007,6.82870401531806,4.488954591355707,10.078580154484884,463.8314770297296,0,0,430,0.7033451636616685,0.4471436513963215,0,1
0.2420552715115004,3.1494699323898927,3.542638090581764,13.611096952889636,366.33583733231853,0,0,179,0.2792622916161202,0.3164736002049446,4,0
0.6721355474058786,2.003638766092093,3.0727915347784975,4.949354590026749,742.3232415016089,0,0,476,0.6851319455832625,0.6382543861886116,2,1
0.7616196153287176,7.6132206622913365,3.079475694041449,12.00945726500548,959.0372962771761,1,1,161,0.6056067041808206,0.5973835246274949,7,1
0.23763754399239967,4.8467478696149815,4.753499853073083,5.151575649959987,447.98078982343657,1,1,399,0.5949349285802501,0.5976046594670664,7,1
0.7282163486118596,2.4127376110761656,4.584791501152592,6.669140410632945,520.9676614132388,0,1,484,0.2539969962393839,0.4461643119502092,0,1
0.3677831327192532,6.242895386019696,3.8838272133929586,8.830373930217302,958.9830267361194,0,0,349,0.7113763575068288,0.9630432128237254,3,0
0.6323058305935795,0.5952717509568294,4.0402770010393025,10.58380197493134,1424.0337907852338,0,1,214,0.5450562068714646,0.3024550062674861,9,1
0.6335297107608947,3.396468490456885,3.6858139263757277,8.987317432503012,1044.6384184133235,1,1,382,0.5288848978285492,0.9240818149981369,7,1
0.5357746840747585,4.79185854699312,3.4791663571970224,9.863910395758584,1196.065801018384,1,1,123,0.6771611171348294,0.8158313461976374,8,1
0.0902897700544083,1.6499916742721774,4.788692203045828,5.971775125765852,613.5341326576563,0,1,291,0.684998447957238,0.42045042347329004,8,0
0.835302495589238,9.849613880390228,2.814031758800755,3.179301880452612,481.1561031382525,1,0,155,0.21202663660959084,0.6305343904124882,1,0
0.32078006497173583,2.24915417297822,3.5461169742905696,0.9469995465367886,735.9748404836715,0,1,192,0.3001807209625653,0.9921950570557907,8,0
0.18651851039985423,1.4774606744240024,3.3614047699696883,3.919574449833354,1229.985960196343,1,1,327,0.3892145766757765,0.7505887658890151,7,0
0.040775141554763916,2.194641764091585,3.745376800627871,11.63887283011566,738.8194985067781,0,0,52,0.7423818666767834,0.3891637066730672,8,0
0.5908929431882418,7.736799104965298,3.6440796863629377,15.722308956062648,1285.4155723058054,0,1,169,0.6613929016236859,0.6203495671995023,8,0
0.6775643618422824,4.36995546086406,3.7972238291277036,3.3849519488578905,1484.2807729731778,1,0,334,0.8061033059078031,0.6277421676009687,2,1
0.016587828927856152,5.7410762095748735,2.849797443067485,2.1711071554529693,200.8373320224709,1,1,97,0.7924862444350855,0.8615843330181758,4,0
0.512093058299281,0.40588973846633536,3.7828537537831926,14.985807210985005,163.57421851718516,0,0,146,0.8825462953649206,0.9413140529783086,2,1
0.22649577519793795,0.5374268240184827,3.106047034718027,6.103166610745793,309.42558407870655,0,0,299,0.5014518890179311,0.3575690803021142,5,0
0.6451727904094499,4.569090388304759,2.9608283724704783,19.02998878454705,638.1175460280847,1,1,29,0.4760510929466422,0.5198261008669826,9,1
0.17436642900499144,8.20322138337591,2.662085546965478,14.28635941220746,283.45909280360536,0,1,73,0.8648123224427706,0.5089066888195805,4,0
0.690937738102466,8.87534101133414,4.4066313968903525,6.535120944860617,1318.9302686662584,0,1,171,0.39008122709374765,0.9972336874433128,1,1
0.3867353463005374,1.0497243624372743,3.5686048021414,5.7908549558740985,132.40475143788933,0,1,372,0.5689378989388856,0.6914589816839798,2,1
0.9367299887367345,5.475958400590024,4.066609208279396,10.473967725426181,542.1098028701515,0,1,410,0.3554605216177998,0.915882047283989,6,1
0.13752094414599325,9.14965092553685,4.318983358261859,1.5828933655641886,358.57248129188747,0,1,83,0.9310725937113709,0.5982229946113766,9,0
0.3410663510502585,4.002132993099287,4.198291663283884,2.35353025290598,1404.1550622205452,0,0,472,0.5262424104773002,0.8059062052862556,9,0
0.11347352124058907,8.329745147998013,3.6762517977242055,3.51715762632385,1037.273406846039,1,0,72,0.36998951858466267,0.5006099496129022,4,0
0.9246936182785628,1.5102174131144748,3.469746322379325,15.494471866091203,1376.8423590319242,1,0,231,0.7536107124551297,0.9382502164424633,2,1
0.877339353380981,9.366865998744426,3.4398997741016593,10.27714718538245,1461.2601944345506,0,0,289,0.39571574256838293,0.6186023686905736,3,0
0.2579416277151556,7.563948511806767,4.100121992325141,0.21134245548885877,795.9375411483169,0,1,126,0.9548028825361787,0.8626078481212609,5,0
0.659984046034179,9.425077049311636,3.7369858873546837,13.47033054944218,428.04675126723674,1,0,84,0.4940936118475292,0.47907181833979534,7,1
0.8172222002012158,6.830848888814564,4.6228306199712765,8.473803573209942,371.220300675225,0,0,253,0.7317125696814697,0.7855230393453154,6,1
0.5552008115994623,3.761358533594385,4.6867549608167804,10.217047299275958,412.08640636017674,1,0,151,0.47619594492593076,0.5836108830800251,2,1
0.5296505783560065,9.39417549074228,2.926400945016296,4.282324868258711,1092.030630670804,1,1,311,0.845796466394779,0.32200759608218293,1,1
0.24185229090045168,2.9005544078299494,2.840584128864314,11.035644567882073,156.62401937220102,0,1,6,0.9175381928182207,0.5891057776313444,2,0
0.09310276780589921,3.455290716204979,4.076002315089999,19.58306479502977,171.90550224580082,0,1,451,0.8303346875318289,0.6850151492287944,4,1
0.8972157579533268,7.067922496417056,3.2530643701556983,1.468893820115229,951.4001193364101,0,0,306,0.8787992149820161,0.40623312973922265,6,0
0.9004180571633305,7.700099735348786,2.546426796912747,5.678347993288613,998.8800054323692,1,1,135,0.2815046623501088,0.4287391736348305,7,1
0.6331014572732679,9.308154141721708,4.721606673407388,4.859951857216595,1031.3680940514441,1,0,183,0.9392517416264532,0.6254039588262098,5,1
0.3390297910487007,2.2070636087508535,3.0672519181095206,4.970986215023592,620.6327064240277,0,0,460,0.6994405831002243,0.5399107987033847,1,0
0.3492095746126609,8.020380745148396,4.823201629214523,7.574127151307546,1228.3228441998144,0,0,313,0.8953740257329599,0.6085183766023539,1,0
0.7259556788702394,7.437751323290242,4.293586127195634,16.36219569488335,847.0744228172646,0,1,340,0.7475494113483323,0.6225788925259059,9,1
0.8971102599525771,0.8251866512852593,4.406633724778711,18.25717379928775,247.65188201318722,1,1,226,0.3614781348349683,0.39805323059192893,4,1
